row_id,hcp_id,period,specialty,region,territory_id,institution_type,decile,years_in_practice,calls_last_90d,days_since_last_call,email_sent_last_90d,emails_opened_last_90d,samples_dropped_last_90d,speaker_program_attended_12m,digital_engagement_score,patient_volume_est,nbrx_last_month,nbrx_3m_avg,trx_3m_avg,competitor_share_pct,payer_mix_commercial_pct,formulary_status,campaign_wave_id,followup_call_logged_flag,territory_target_refresh_flag
8953,102124,2026-03,Cardiology,East,T-E56,Private Clinic,2,19.0,0,28.0,3,0,0,0,43.6,84.0,1.39,1.83,6.26,51.5,48.7,Non-preferred,W214,0.0,0.0
8954,101589,2026-02,Internal Medicine,South,T-S70,Group Practice,7,1.0,3,15.0,9,4,2,0,53.3,145.0,2.94,4.57,20.79,63.2,46.1,Restricted,W199,,0.0
8955,102487,2026-05,Primary Care,South,T-S66,Hospital,8,23.0,6,10.0,17,2,6,1,30.7,157.0,2.59,5.11,16.12,69.3,55.2,Not covered,W103,,1.0
8956,100251,2026-02,Nephrology,East,T-E71,Hospital,2,32.0,4,13.0,5,4,5,0,33.0,84.0,0.9,1.83,7.55,40.6,57.0,Preferred,W75,,0.0
8957,100308,2026-03,Endocrinology,West,T-W49,Private Clinic,8,12.0,3,15.0,6,0,3,0,37.7,157.0,3.37,5.11,18.86,59.5,43.8,Restricted,W109,0.0,1.0
8958,100163,2026-05,Primary Care,West,T-W47,Private Clinic,1,19.0,0,28.0,3,1,0,0,44.7,72.0,1.51,1.28,3.34,40.4,62.5,Non-preferred,W176,,0.0
8959,100058,2026-04,Cardiology,East,T-E75,Private Clinic,6,18.0,2,18.0,9,0,2,1,27.7,133.0,4.81,4.02,17.81,65.9,67.3,Restricted,W125,,0.0
8960,100034,2026-04,Nephrology,South,T-S33,Hospital,9,20.0,7,9.0,7,2,3,1,65.1,169.0,5.65,5.66,16.82,46.6,50.0,Preferred,W66,0.0,1.0
8961,102001,2026-05,Primary Care,East,T-E50,Private Clinic,8,2.0,4,13.0,4,0,1,0,51.3,157.0,2.79,5.11,15.96,64.4,64.2,Non-preferred,W161,,1.0
8962,101787,2026-04,Primary Care,Central,T-C30,Group Practice,9,24.0,7,9.0,4,1,4,0,38.2,169.0,6.3,5.66,18.62,59.3,85.2,Preferred,W29,,0.0
8963,100679,2026-01,Internal Medicine,North,T-N11,Group Practice,8,26.0,4,13.0,10,1,4,1,59.8,157.0,6.15,5.11,18.34,20.6,63.8,Preferred,W66,,0.0
8964,100290,2026-06,Endocrinology,West,T-W67,Academic,4,14.0,0,28.0,4,0,0,0,35.3,108.0,3.47,2.92,9.46,44.2,72.4,Not covered,W183,,0.0
8965,102059,2026-05,Internal Medicine,West,T-W77,Private Clinic,9,23.0,7,9.0,5,0,7,0,49.2,169.0,7.29,5.66,21.05,42.5,54.7,Preferred,W188,0.0,0.0
8966,100229,2026-06,Endocrinology,West,T-W55,Private Clinic,10,12.0,3,15.0,5,3,1,0,57.3,181.0,5.99,6.21,22.64,35.9,90.4,Preferred,W78,,0.0
8967,102346,2026-01,Internal Medicine,South,T-S70,Academic,9,29.0,6,10.0,5,2,5,0,41.0,169.0,8.83,5.66,16.58,26.4,54.5,Non-preferred,W14,,0.0
8968,100189,2026-04,Primary Care,West,T-W73,Hospital,8,24.0,4,13.0,8,2,4,0,49.7,157.0,4.5,5.11,19.57,15.6,78.4,Restricted,W61,,0.0
8969,102083,2026-01,Cardiology,East,T-E68,Hospital,1,16.0,3,15.0,8,2,4,0,38.1,72.0,0.3,1.28,6.38,76.5,81.1,Preferred,W26,,0.0
8970,100083,2026-04,Cardiology,Central,T-C48,Academic,9,22.0,5,11.0,6,2,4,0,54.2,169.0,7.63,5.66,19.81,39.1,34.1,Non-preferred,W96,,0.0
8971,100133,2026-02,Internal Medicine,Central,T-C38,Hospital,1,20.0,1,22.0,4,0,0,0,49.2,72.0,1.44,1.28,4.08,52.4,62.8,Non-preferred,W42,,0.0
8972,101467,2026-06,Internal Medicine,North,T-N31,Private Clinic,3,20.0,2,18.0,7,2,1,0,35.0,96.0,2.15,2.37,8.84,58.8,59.3,Preferred,W168,,0.0
8973,102208,2026-06,Internal Medicine,East,T-E51,Private Clinic,6,19.0,2,18.0,6,0,1,0,50.7,133.0,3.59,4.02,12.21,48.3,26.8,Preferred,W93,,1.0
8974,100306,2026-03,Endocrinology,North,T-N39,Private Clinic,4,18.0,4,13.0,7,1,2,1,21.7,108.0,3.3,2.92,7.2,72.7,55.2,Preferred,W168,0.0,0.0
8975,101447,2026-03,Internal Medicine,East,T-E71,Academic,10,9.0,3,15.0,3,1,3,0,31.0,181.0,7.3,6.21,20.54,47.8,31.5,Non-preferred,W81,,1.0
8976,102101,2026-04,Internal Medicine,East,T-E71,Group Practice,2,26.0,3,15.0,5,1,2,1,50.7,84.0,2.37,1.83,6.29,42.3,77.5,Restricted,W106,,0.0
8977,101326,2026-05,Internal Medicine,South,T-S11,Private Clinic,2,16.0,3,15.0,8,4,1,0,60.6,84.0,1.96,1.83,5.24,86.1,87.8,Preferred,W126,,0.0
8978,101376,2026-01,Internal Medicine,West,T-W27,Private Clinic,1,8.0,1,22.0,6,2,3,0,38.2,72.0,1.53,1.28,4.28,55.7,82.3,Non-preferred,W82,,0.0
8979,101968,2026-06,Endocrinology,South,T-S63,Private Clinic,1,15.0,3,15.0,5,0,3,0,51.3,72.0,1.11,1.28,4.07,52.0,81.2,Restricted,W55,,0.0
8980,102460,2026-04,Internal Medicine,East,T-E41,Hospital,4,26.0,3,15.0,5,2,1,0,54.5,108.0,2.88,2.92,11.08,32.2,73.8,Restricted,W181,,0.0
8981,101260,2026-04,Endocrinology,South,T-S49,Hospital,5,7.0,2,18.0,7,2,2,0,46.7,120.0,4.28,3.47,17.17,49.3,39.8,Non-preferred,W76,,0.0
8982,101929,2026-01,Internal Medicine,Central,T-C42,Hospital,7,14.0,0,28.0,8,2,0,0,34.7,145.0,4.07,4.57,12.15,63.6,24.2,Non-preferred,W107,,0.0
8983,102220,2026-05,Endocrinology,West,T-W14,Private Clinic,6,17.0,5,11.0,6,2,8,1,37.8,133.0,3.1,4.02,8.38,43.3,45.3,Preferred,W189,,1.0
8984,100567,2026-02,Internal Medicine,South,T-S19,Academic,5,9.0,3,15.0,4,2,4,0,57.2,120.0,2.65,3.47,9.67,63.6,60.1,Not covered,W163,,0.0
8985,100582,2026-02,Internal Medicine,West,T-W11,Private Clinic,5,45.0,3,15.0,4,2,2,0,40.1,120.0,4.73,3.47,12.38,62.8,40.6,Preferred,W167,,0.0
8986,100525,2026-01,Primary Care,Central,T-C37,Hospital,3,16.0,1,22.0,4,2,0,0,53.7,96.0,4.05,2.37,8.42,81.7,65.2,Restricted,W139,,0.0
8987,101055,2026-02,Primary Care,Central,T-C35,Private Clinic,6,8.0,0,28.0,7,2,0,1,76.8,133.0,2.69,4.02,12.55,20.0,39.2,Non-preferred,W192,,0.0
8988,100215,2026-06,Endocrinology,Central,T-C53,Hospital,10,22.0,14,6.0,10,4,9,0,62.3,181.0,8.01,6.21,16.44,77.7,56.9,Restricted,W165,,1.0
8989,101789,2026-05,Primary Care,North,T-N61,Academic,4,1.0,4,13.0,7,3,6,0,52.9,108.0,3.09,2.92,8.01,35.6,53.9,Preferred,W69,,0.0
8990,101831,2026-04,Cardiology,East,T-E51,Group Practice,7,28.0,2,18.0,12,7,4,0,42.9,145.0,1.53,4.57,14.29,72.7,85.0,Preferred,W114,,0.0
8991,100091,2026-01,Cardiology,West,T-W62,Private Clinic,2,9.0,0,28.0,14,4,0,0,39.7,84.0,1.1,1.83,6.12,39.2,10.3,Preferred,W177,,0.0
8992,102045,2026-05,Cardiology,West,T-W64,Hospital,9,7.0,8,9.0,4,0,15,0,43.2,169.0,5.94,5.66,20.65,55.3,73.3,Non-preferred,W105,,0.0
8993,100730,2026-01,Primary Care,North,T-N20,Hospital,8,7.0,5,11.0,4,2,3,0,64.1,157.0,5.63,5.11,11.54,54.0,52.9,Restricted,W32,,0.0
8994,101752,2026-03,Internal Medicine,West,T-W49,Academic,10,5.0,5,11.0,5,0,3,0,49.4,181.0,7.22,6.21,22.5,38.6,53.7,Restricted,W103,0.0,0.0
8995,100154,2026-02,Primary Care,East,T-E53,Hospital,6,15.0,2,18.0,5,0,2,0,29.4,133.0,5.44,4.02,21.89,81.5,52.1,Not covered,W201,,0.0
8996,102232,2026-04,Internal Medicine,South,T-S42,Academic,5,18.0,2,18.0,9,3,2,0,23.0,120.0,4.62,3.47,12.94,71.9,48.2,Preferred,W206,,0.0
8997,101564,2026-01,Nephrology,West,T-W16,Private Clinic,5,6.0,1,22.0,4,1,1,0,47.2,120.0,5.11,3.47,12.76,72.0,50.5,Preferred,W89,,0.0
8998,102134,2026-02,Cardiology,East,T-E21,Private Clinic,1,24.0,5,11.0,8,1,2,0,67.6,72.0,1.13,1.28,4.92,64.5,50.2,Preferred,W187,,0.0
8999,100886,2026-03,Nephrology,East,T-E77,Group Practice,4,12.0,0,28.0,13,2,0,0,34.8,108.0,4.11,2.92,7.73,51.6,64.2,Non-preferred,W66,,0.0
9000,102368,2026-04,Nephrology,Central,T-C44,Private Clinic,10,7.0,6,10.0,2,0,10,0,41.8,181.0,5.97,6.21,25.68,38.4,76.9,Not covered,W142,,0.0
9001,100687,2026-01,Cardiology,East,T-E46,Private Clinic,3,21.0,4,13.0,3,0,5,0,58.0,96.0,2.69,2.37,5.36,57.1,28.8,Non-preferred,W120,,0.0
9002,102355,2026-06,Internal Medicine,North,T-N42,Hospital,10,24.0,4,13.0,2,2,4,1,66.5,181.0,8.02,6.21,13.25,52.6,59.2,Preferred,W106,,0.0
9003,101628,2026-03,Cardiology,West,T-W16,Group Practice,9,28.0,1,22.0,9,1,0,0,34.4,169.0,5.21,5.66,22.4,64.6,55.0,Preferred,W139,,0.0
9004,100193,2026-04,Nephrology,North,T-N78,Group Practice,10,24.0,3,15.0,7,1,2,0,65.5,181.0,7.73,6.21,13.01,39.3,59.7,Non-preferred,W119,,0.0
9005,100394,2026-02,Nephrology,East,T-E32,Hospital,2,7.0,1,22.0,2,1,1,0,36.4,84.0,2.2,1.83,6.35,46.5,80.8,Preferred,W148,,0.0
9006,101785,2026-05,Primary Care,East,T-E39,Group Practice,3,2.0,2,18.0,7,0,4,0,27.0,96.0,1.32,2.37,9.65,41.6,48.2,Non-preferred,W215,,0.0
9007,102075,2026-01,Cardiology,East,T-E17,Hospital,9,11.0,6,10.0,9,2,7,0,45.6,169.0,6.72,5.66,21.18,24.4,55.7,Preferred,W14,,0.0
9008,102491,2026-05,Internal Medicine,West,T-W45,Private Clinic,6,21.0,7,9.0,7,3,4,0,50.5,133.0,2.9,4.02,10.7,44.9,69.9,Not covered,W35,,0.0
9009,100531,2026-05,Internal Medicine,East,T-E36,Group Practice,9,33.0,5,11.0,5,3,6,1,59.8,169.0,7.87,5.66,29.31,47.7,57.2,Non-preferred,W86,,1.0
9010,100344,2026-05,Primary Care,South,T-S50,Private Clinic,3,15.0,4,13.0,6,1,4,0,63.7,96.0,2.61,2.37,8.44,55.6,35.6,Preferred,W107,,1.0
9011,100497,2026-05,Cardiology,West,T-W67,Hospital,8,19.0,2,18.0,13,6,0,1,59.7,157.0,5.12,5.11,17.05,42.2,58.1,Preferred,W161,,1.0
9012,101815,2026-01,Primary Care,South,T-S24,Private Clinic,3,11.0,0,28.0,7,2,0,0,53.9,96.0,2.52,2.37,9.3,76.6,30.4,Preferred,W24,,0.0
9013,101666,2026-02,Internal Medicine,Central,T-C55,Group Practice,6,7.0,2,18.0,8,3,2,1,39.2,133.0,5.27,4.02,17.29,16.0,52.2,Non-preferred,W187,,0.0
9014,101911,2026-05,Endocrinology,Central,T-C23,Hospital,5,18.0,2,18.0,5,2,0,0,55.2,120.0,2.15,3.47,11.94,38.1,33.3,Preferred,W85,,1.0
9015,102213,2026-05,Nephrology,Central,T-C21,Hospital,9,19.0,7,9.0,6,2,7,1,13.4,169.0,6.78,5.66,14.7,60.5,57.8,Restricted,W122,,0.0
9016,100828,2026-05,Cardiology,South,T-S32,Private Clinic,8,20.0,6,10.0,7,4,7,0,33.4,157.0,3.43,5.11,12.55,38.5,59.3,Restricted,W57,,0.0
9017,102001,2026-02,Primary Care,East,T-E50,Private Clinic,8,2.0,6,10.0,15,7,4,0,73.4,157.0,6.39,5.11,18.83,20.3,59.7,Restricted,W148,,0.0
9018,102496,2026-02,Cardiology,East,T-E63,Group Practice,10,20.0,6,10.0,5,3,5,1,60.8,181.0,6.71,6.21,21.12,24.4,54.7,Restricted,W42,,0.0
9019,101542,2026-03,Endocrinology,North,T-N25,Private Clinic,7,8.0,1,22.0,3,1,2,0,52.9,145.0,3.49,4.57,13.39,32.7,64.3,Preferred,W48,,0.0
9020,100831,2026-05,Primary Care,Central,T-C35,Private Clinic,4,11.0,4,13.0,7,2,7,0,44.7,108.0,0.49,2.92,9.51,46.4,60.1,Non-preferred,W194,,1.0
9021,101565,2026-01,Cardiology,Central,T-C36,Hospital,5,18.0,3,15.0,14,2,2,0,31.8,120.0,4.61,3.47,11.72,45.3,72.0,Not covered,W109,,0.0
9022,100023,2026-05,Primary Care,North,T-N56,Group Practice,5,16.0,2,18.0,7,4,0,0,22.6,120.0,2.84,3.47,11.43,35.4,60.3,Restricted,W151,,0.0
9023,102405,2026-06,Internal Medicine,West,T-W51,Private Clinic,3,24.0,1,22.0,4,0,0,0,44.0,96.0,2.68,2.37,10.25,64.9,57.4,Preferred,W12,,0.0
9024,100600,2026-03,Cardiology,Central,T-C42,Hospital,2,11.0,0,28.0,4,1,0,0,29.4,84.0,1.5,1.83,6.54,57.2,60.0,Preferred,W27,,0.0
9025,100504,2026-05,Internal Medicine,East,T-E59,Hospital,4,20.0,3,15.0,11,2,3,0,45.1,108.0,2.58,2.92,9.81,46.8,62.7,Restricted,W82,,1.0
9026,101961,2026-02,Internal Medicine,South,T-S10,Group Practice,8,19.0,2,18.0,7,1,1,0,38.3,157.0,6.25,5.11,10.43,74.6,40.8,Non-preferred,W47,,0.0
9027,100865,2026-01,Nephrology,South,T-S51,Private Clinic,7,16.0,4,13.0,6,1,2,0,31.7,145.0,4.46,4.57,14.13,68.5,62.3,Restricted,W29,1.0,1.0
9028,101681,2026-02,Primary Care,East,T-E32,Academic,8,19.0,1,22.0,3,2,1,0,50.2,157.0,5.09,5.11,13.9,42.5,75.8,Non-preferred,W188,,0.0
9029,100580,2026-01,Primary Care,West,T-W59,Hospital,6,36.0,5,11.0,5,3,3,0,76.9,133.0,2.7,4.02,15.04,52.0,56.9,Non-preferred,W67,,0.0
9030,100632,2026-04,Primary Care,East,T-E13,Academic,6,9.0,2,18.0,9,7,1,1,64.2,133.0,2.13,4.02,12.03,55.1,51.4,Preferred,W146,0.0,0.0
9031,100653,2026-03,Internal Medicine,West,T-W31,Hospital,9,20.0,5,11.0,9,2,5,0,30.7,169.0,2.95,5.66,18.65,61.5,35.0,Restricted,W29,0.0,0.0
9032,100350,2026-04,Internal Medicine,East,T-E65,Private Clinic,5,9.0,5,11.0,6,3,6,1,64.8,120.0,2.93,3.47,12.6,54.7,72.0,Preferred,W110,,0.0
9033,101553,2026-04,Internal Medicine,West,T-W46,Hospital,5,34.0,7,9.0,7,4,9,0,63.7,120.0,3.4,3.47,13.0,37.4,49.9,Non-preferred,W125,,0.0
9034,102231,2026-05,Cardiology,North,T-N77,Group Practice,8,14.0,1,22.0,10,4,0,0,17.1,157.0,3.45,5.11,13.37,80.3,70.6,Preferred,W15,,0.0
9035,100892,2026-01,Internal Medicine,Central,T-C42,Hospital,10,8.0,5,11.0,7,2,4,1,49.3,181.0,6.51,6.21,26.27,71.8,61.1,Restricted,W205,,0.0
9036,102230,2026-03,Internal Medicine,East,T-E45,Group Practice,4,31.0,1,22.0,7,3,2,0,60.6,108.0,2.9,2.92,9.72,50.9,60.8,Non-preferred,W19,0.0,1.0
9037,101198,2026-03,Nephrology,Central,T-C49,Private Clinic,4,17.0,5,11.0,11,7,1,0,58.6,108.0,2.6,2.92,11.49,41.7,90.3,Restricted,W143,,0.0
9038,100874,2026-06,Internal Medicine,East,T-E46,Private Clinic,5,22.0,4,13.0,4,1,1,1,58.8,120.0,3.54,3.47,12.36,46.4,56.6,Preferred,W144,0.0,0.0
9039,100111,2026-02,Primary Care,Central,T-C25,Hospital,2,12.0,0,28.0,7,1,0,1,49.7,84.0,1.44,1.83,6.29,100.0,46.6,Preferred,W214,,0.0
9040,101422,2026-02,Nephrology,Central,T-C28,Hospital,2,9.0,1,22.0,10,3,0,0,24.5,84.0,2.16,1.83,4.5,49.8,67.7,Preferred,W21,,0.0
9041,102093,2026-06,Primary Care,South,T-S67,Private Clinic,2,20.0,1,22.0,4,0,0,0,31.5,84.0,2.09,1.83,7.23,38.5,60.0,Non-preferred,W156,,0.0
9042,101832,2026-04,Nephrology,Central,T-C57,Group Practice,9,31.0,5,11.0,8,3,2,0,46.6,169.0,5.21,5.66,18.67,42.2,73.9,Preferred,W72,,1.0
9043,102103,2026-04,Endocrinology,East,T-E58,Group Practice,4,15.0,6,10.0,6,4,6,0,57.9,108.0,3.43,2.92,10.24,76.1,71.3,Not covered,W106,,0.0
9044,101254,2026-04,Internal Medicine,North,T-N58,Academic,6,18.0,4,13.0,4,2,4,0,54.3,133.0,3.42,4.02,15.07,33.5,60.3,Restricted,W126,,0.0
9045,100982,2026-04,Endocrinology,North,T-N64,Group Practice,1,14.0,0,28.0,6,2,0,1,41.2,72.0,0.85,1.28,4.15,72.4,39.7,Restricted,W214,,0.0
9046,101557,2026-02,Primary Care,West,T-W76,Private Clinic,6,8.0,1,22.0,7,1,1,0,63.3,133.0,3.46,4.02,16.39,43.1,49.7,Not covered,W175,,0.0
9047,100717,2026-04,Primary Care,North,T-N65,Group Practice,7,3.0,4,13.0,5,2,6,0,37.5,145.0,2.93,4.57,11.59,13.0,67.5,Restricted,W105,,0.0
9048,101323,2026-02,Internal Medicine,North,T-N72,Private Clinic,7,16.0,2,18.0,2,0,2,0,66.3,145.0,4.8,4.57,14.74,58.2,35.6,Restricted,W96,0.0,1.0
9049,101956,2026-06,Primary Care,Central,T-C63,Group Practice,9,16.0,5,11.0,12,4,3,0,44.7,169.0,3.64,5.66,21.38,40.9,67.8,Preferred,W188,,0.0
9050,101985,2026-04,Cardiology,North,T-N77,Group Practice,4,20.0,8,9.0,6,2,7,0,73.6,108.0,1.13,2.92,10.06,88.6,80.3,Not covered,W212,,0.0
9051,100001,2026-06,Internal Medicine,North,T-N77,Group Practice,8,1.0,1,22.0,5,1,0,0,33.0,157.0,2.86,5.11,18.67,60.0,62.9,Not covered,W40,,0.0
9052,100331,2026-03,Internal Medicine,West,T-W44,Academic,7,9.0,3,15.0,8,4,1,0,18.1,145.0,3.88,4.57,6.56,29.0,22.2,Preferred,W103,,0.0
9053,101478,2026-06,Primary Care,North,T-N14,Hospital,10,15.0,8,9.0,11,3,7,0,48.5,181.0,7.23,6.21,21.98,24.9,67.5,Preferred,W24,,1.0
9054,100029,2026-03,Endocrinology,South,T-S57,Academic,9,24.0,3,15.0,7,1,1,0,53.2,169.0,4.73,5.66,25.22,48.6,55.6,Non-preferred,W70,,1.0
9055,100324,2026-03,Primary Care,West,T-W68,Academic,8,16.0,6,10.0,11,4,7,0,55.4,157.0,4.76,5.11,10.89,11.2,50.8,Non-preferred,W38,0.0,0.0
9056,101985,2026-03,Cardiology,North,T-N77,Group Practice,4,20.0,4,13.0,9,3,3,0,49.6,108.0,1.78,2.92,9.59,72.5,68.6,Not covered,W152,,1.0
9057,102412,2026-04,Cardiology,South,T-S69,Academic,8,22.0,5,11.0,6,1,5,0,51.6,157.0,5.71,5.11,15.85,49.1,65.1,Non-preferred,W100,,0.0
9058,102007,2026-06,Cardiology,North,T-N41,Hospital,6,16.0,2,18.0,5,0,2,0,48.8,133.0,7.66,4.02,18.76,76.1,67.4,Not covered,W58,,0.0
9059,101266,2026-02,Internal Medicine,East,T-E56,Group Practice,9,22.0,4,13.0,8,3,3,0,83.3,169.0,5.41,5.66,19.49,16.2,64.8,Restricted,W130,0.0,0.0
9060,101184,2026-02,Cardiology,Central,T-C74,Private Clinic,7,31.0,2,18.0,8,3,1,0,28.5,145.0,2.56,4.57,16.66,51.4,88.5,Preferred,W28,,0.0
9061,100712,2026-06,Internal Medicine,South,T-S10,Hospital,1,17.0,1,22.0,8,1,0,0,48.8,72.0,1.03,1.28,5.05,36.2,71.2,Not covered,W121,,1.0
9062,101298,2026-02,Endocrinology,East,T-E76,Hospital,9,19.0,9,8.0,10,1,8,0,42.9,169.0,9.64,5.66,20.17,16.9,61.4,Non-preferred,W119,,0.0
9063,100215,2026-03,Endocrinology,Central,T-C53,Hospital,10,22.0,6,10.0,3,0,4,0,48.5,181.0,2.61,6.21,25.79,10.0,46.3,Preferred,W37,,0.0
9064,100474,2026-05,Internal Medicine,South,T-S75,Private Clinic,6,11.0,3,15.0,8,3,3,0,26.5,133.0,5.46,4.02,13.0,33.1,76.1,Non-preferred,W5,,0.0
9065,101719,2026-02,Internal Medicine,West,T-W46,Private Clinic,9,3.0,7,9.0,3,0,11,0,37.5,169.0,6.03,5.66,13.26,29.4,39.8,Non-preferred,W61,,0.0
9066,100574,2026-04,Cardiology,North,T-N33,Private Clinic,5,12.0,3,15.0,7,2,0,0,35.2,120.0,2.73,3.47,14.55,82.3,50.4,Non-preferred,W50,,0.0
9067,102171,2026-05,Internal Medicine,North,T-N42,Group Practice,6,22.0,2,18.0,8,2,2,0,41.8,133.0,5.36,4.02,11.47,37.2,60.8,Preferred,W119,,0.0
9068,101235,2026-06,Primary Care,North,T-N10,Hospital,4,19.0,1,22.0,6,1,0,0,54.4,108.0,2.21,2.92,7.14,63.0,45.4,Restricted,W98,,0.0
9069,100620,2026-02,Internal Medicine,South,T-S54,Academic,8,25.0,2,18.0,9,2,2,0,19.0,157.0,4.65,5.11,12.95,34.0,56.4,Preferred,W178,,1.0
9070,101616,2026-05,Primary Care,South,T-S69,Group Practice,4,19.0,2,18.0,6,2,2,0,39.4,108.0,3.28,2.92,9.33,38.9,53.8,Non-preferred,W175,,1.0
9071,101838,2026-03,Cardiology,West,T-W16,Hospital,7,8.0,3,15.0,7,4,1,0,36.4,145.0,5.95,4.57,13.84,24.9,48.7,Preferred,W177,,0.0
9072,102188,2026-01,Internal Medicine,East,T-E52,Private Clinic,2,5.0,2,18.0,5,3,5,0,60.2,84.0,1.06,1.83,6.55,71.8,11.4,Preferred,W179,,0.0
9073,101309,2026-03,Primary Care,East,T-E45,Group Practice,10,21.0,3,15.0,5,1,2,0,54.7,181.0,9.5,6.21,16.24,47.0,45.4,Preferred,W156,,1.0
9074,102186,2026-03,Endocrinology,West,T-W69,Group Practice,7,10.0,2,18.0,6,0,1,0,37.7,145.0,4.76,4.57,17.36,78.9,66.7,Preferred,W131,,1.0
9075,101640,2026-02,Internal Medicine,West,T-W34,Group Practice,4,22.0,3,15.0,6,2,3,0,42.8,108.0,2.55,2.92,11.46,56.0,60.5,Preferred,W163,,1.0
9076,101186,2026-02,Cardiology,South,T-S12,Academic,6,1.0,2,18.0,5,3,1,1,65.0,133.0,5.0,4.02,17.42,65.5,35.9,Preferred,W89,,0.0
9077,100699,2026-03,Internal Medicine,West,T-W48,Private Clinic,1,26.0,4,13.0,3,2,3,0,63.7,72.0,1.43,1.28,4.91,79.1,46.8,Non-preferred,W191,,0.0
9078,101049,2026-06,Endocrinology,South,T-S32,Private Clinic,1,21.0,1,22.0,6,1,0,0,29.9,72.0,0.76,1.28,3.32,57.4,44.6,Preferred,W50,,1.0
9079,101282,2026-02,Cardiology,North,T-N24,Private Clinic,10,17.0,1,22.0,7,4,0,1,18.1,181.0,3.65,6.21,16.13,42.5,32.4,Preferred,W133,,0.0
9080,100531,2026-03,Internal Medicine,East,T-E36,Group Practice,9,33.0,8,9.0,9,3,5,0,47.5,169.0,5.89,5.66,16.79,47.7,28.4,Non-preferred,W1,,0.0
9081,102497,2026-05,Endocrinology,Central,T-C35,Hospital,8,30.0,3,15.0,9,1,5,0,41.5,157.0,3.38,5.11,22.5,29.4,82.0,Preferred,W33,,0.0
9082,102083,2026-03,Cardiology,East,T-E68,Hospital,1,16.0,3,15.0,9,3,3,0,44.7,72.0,1.49,1.28,2.91,77.0,73.8,Preferred,W23,,0.0
9083,101537,2026-03,Internal Medicine,East,T-E26,Hospital,8,26.0,3,15.0,7,6,3,0,61.5,157.0,3.35,5.11,12.79,38.9,65.7,Preferred,W208,,0.0
9084,100319,2026-06,Primary Care,North,T-N52,Private Clinic,3,8.0,0,28.0,4,0,0,0,43.7,96.0,2.26,2.37,6.26,68.6,53.2,Non-preferred,W166,,0.0
9085,102122,2026-05,Endocrinology,East,T-E16,Group Practice,9,15.0,5,11.0,19,4,4,0,34.1,169.0,6.25,5.66,18.88,43.8,71.2,Non-preferred,W15,0.0,0.0
9086,102135,2026-02,Endocrinology,North,T-N53,Hospital,7,22.0,6,10.0,5,2,8,1,56.7,145.0,2.3,4.57,14.33,33.5,60.1,Preferred,W203,,0.0
9087,102246,2026-06,Internal Medicine,East,T-E67,Private Clinic,3,5.0,2,18.0,7,4,0,0,58.5,96.0,2.05,2.37,7.49,82.5,52.4,Preferred,W128,0.0,0.0
9088,100333,2026-02,Primary Care,North,T-N63,Private Clinic,4,17.0,3,15.0,7,2,4,0,57.2,108.0,2.91,2.92,11.48,53.5,21.5,Preferred,W96,,0.0
9089,100258,2026-03,Primary Care,Central,T-C27,Hospital,6,10.0,4,13.0,7,1,1,0,46.8,133.0,4.11,4.02,13.31,41.0,83.1,Preferred,W131,,0.0
9090,100925,2026-03,Primary Care,West,T-W35,Private Clinic,10,14.0,3,15.0,7,3,4,0,37.2,181.0,4.69,6.21,17.31,33.6,47.0,Preferred,W81,0.0,0.0
9091,102298,2026-02,Primary Care,South,T-S30,Hospital,2,6.0,1,22.0,7,1,2,0,62.9,84.0,1.75,1.83,6.46,35.1,51.0,Preferred,W112,,1.0
9092,100608,2026-02,Internal Medicine,Central,T-C67,Group Practice,10,15.0,6,10.0,5,2,4,1,56.5,181.0,7.29,6.21,22.7,60.3,61.4,Restricted,W10,,0.0
9093,101725,2026-02,Endocrinology,West,T-W45,Group Practice,4,7.0,7,9.0,13,5,5,0,58.4,108.0,3.19,2.92,12.6,41.8,20.7,Preferred,W173,,0.0
9094,101686,2026-02,Internal Medicine,West,T-W17,Hospital,2,16.0,2,18.0,9,3,4,0,54.0,84.0,2.11,1.83,5.14,35.6,32.5,Restricted,W212,,0.0
9095,102279,2026-02,Cardiology,Central,T-C26,Group Practice,3,6.0,0,28.0,8,0,0,0,37.0,96.0,1.12,2.37,5.46,41.5,34.3,Restricted,W135,,0.0
9096,101059,2026-04,Internal Medicine,West,T-W77,Group Practice,6,18.0,3,15.0,7,2,3,0,54.6,133.0,3.48,4.02,9.62,41.0,51.6,Preferred,W198,,0.0
9097,100727,2026-05,Endocrinology,South,T-S38,Academic,9,24.0,9,8.0,4,2,9,0,55.6,169.0,5.77,5.66,24.91,43.9,52.7,Restricted,W30,,1.0
9098,102488,2026-04,Primary Care,Central,T-C22,Private Clinic,3,19.0,0,28.0,7,3,0,1,57.3,96.0,1.36,2.37,9.23,71.6,59.9,Preferred,W31,,0.0
9099,102300,2026-03,Internal Medicine,Central,T-C63,Group Practice,5,1.0,2,18.0,6,2,4,0,52.2,120.0,4.24,3.47,11.45,60.0,62.9,Preferred,W213,0.0,1.0
9100,102255,2026-02,Internal Medicine,Central,T-C33,Hospital,10,20.0,3,15.0,6,2,1,0,86.1,181.0,8.1,6.21,23.49,11.1,43.8,Non-preferred,W106,,1.0
